Media Source,Campaign,Campaign Id,Cohort Day,Users,Cost,Average eCPI,roas - Rate - day 0 - partial,roas - Rate - day 1 - partial,roas - Rate - day 2 - partial,roas - Rate - day 3 - partial,roas - Rate - day 4 - partial,roas - Rate - day 5 - partial,roas - Rate - day 6 - partial,roas - Rate - day 7 - partial,roas - Rate - day 8 - partial,roas - Rate - day 9 - partial,roas - Rate - day 10 - partial,roas - Rate - day 11 - partial,roas - Rate - day 12 - partial,roas - Rate - day 13 - partial,roas - Rate - day 14 - partial,roas - Rate - day 15 - partial,roas - Rate - day 16 - partial,roas - Rate - day 17 - partial,roas - Rate - day 18 - partial,roas - Rate - day 19 - partial,roas - Rate - day 20 - partial,roas - Rate - day 21 - partial,roas - Rate - day 22 - partial,roas - Rate - day 23 - partial,roas - Rate - day 24 - partial,roas - Rate - day 25 - partial,roas - Rate - day 26 - partial,roas - Rate - day 27 - partial,roas - Rate - day 28 - partial
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-18,261,208.42,0.8,37.0,47.71,56.54,61.73,67.3,71.55,76.76,81.41,85.46,88.59,91.75,95.29,97.78,99.23,100.92,103.21,105.99,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-19,295,206.57,0.7,34.42,44.16,51.66,56.13,59.49,63.43,64.93,66.45,69.12,70.56,71.72,73.29,75.03,75.96,76.63,77.41,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12,78.12
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-20,263,209.89,0.8,36.59,48.61,55.69,60.68,65.69,69.6,73.49,76.85,80.32,82.72,84.81,86.73,88.47,90.39,93.45,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-21,220,170.98,0.78,29.9,41.41,49.89,55.62,60.16,63.17,65.8,67.88,69.58,71.54,73.46,74.75,76.73,79.36,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-22,216,163.79,0.76,44.64,56.3,63.37,68.99,74.4,78.49,81.57,84.67,87.21,88.42,89.49,91.22,92.81,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71,94.71
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-23,299,212.66,0.71,32.93,39.9,44.85,48.26,50.95,53.23,54.7,55.72,56.85,58.44,60.07,61.5,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-24,311,215.39,0.69,44.12,55.65,62.11,69.39,74.94,78.5,81.31,84.31,86.15,89.79,92.35,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-25,296,219.48,0.74,30.86,37.13,42.03,44.81,46.87,48.2,49.45,50.8,52.11,53.35,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81,54.81
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-26,298,205.09,0.69,36.92,48.1,55.05,60.88,63.47,66.54,68.43,70.85,72.73,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-27,351,206.25,0.59,34.65,45.19,51.24,55.98,60.62,64.58,67.91,71.66,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-02-28,278,203.37,0.73,31.62,39.01,42.6,44.72,47.8,49.94,51.7,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-01,237,197.92,0.84,28.66,33.12,36.37,38.12,39.95,43.08,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-02,250,191.61,0.77,20.4,26.65,29.89,33.22,36.11,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-03,251,195.09,0.78,27.54,34.66,39.76,45.07,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82,48.82
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-04,244,199.78,0.82,21.01,27.69,32.13,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-05,293,202.57,0.69,14.45,18.47,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-06,280,199.72,0.71,17.6,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-07,200,205.47,1.03,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-08,257,199.75,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0206-2_ON,2.385279025657023e+16,2023-03-09,220,116.2,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0223_ON_Bid,2.385301653676023e+16,2023-02-25,2,0.96,0.48,16.49,19.08,21.72,24.18,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0223_ON_Bid,2.385301653676023e+16,2023-02-27,6,0.99,0.17,102.24,141.07,143.06,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3,143.3
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0223_ON_Bid,2.385301653676023e+16,2023-02-28,1,0.89,0.89,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0223_ON_Bid,2.385301653676023e+16,2023-03-01,2,1.28,0.64,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69,38.69
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0223_ON_Bid,2.385301653676023e+16,2023-03-02,5,1.14,0.23,151.02,186.76,249.99,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62,250.62
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0223_ON_Bid,2.385301653676023e+16,2023-03-04,2,0.69,0.35,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0223_ON_Bid,2.385301653676023e+16,2023-03-05,3,0.69,0.23,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21
Facebook Ads,youdaozhixuan_liveme_FB_MessCleaner_US_02_aaa_page002_ys_0223_ON_Bid,2.385301653676023e+16,2023-03-06,2,0.31,0.16,25.6,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86
bytedanceglobal_int,Messcleaner_BR_AAA_Install_20230302,1759250228152338.0,2023-03-02,119,6.09,0.05,52.57,64.53,65.05,65.54,66.16,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75,66.75
bytedanceglobal_int,Messcleaner_BR_AAA_Install_20230302,1759250228152338.0,2023-03-03,845,50.0,0.06,30.72,33.74,36.57,40.3,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85,41.85
bytedanceglobal_int,Messcleaner_BR_AAA_Install_20230302,1759250228152338.0,2023-03-04,746,50.0,0.07,20.77,25.68,29.0,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46,30.46
bytedanceglobal_int,Messcleaner_BR_AAA_Install_20230302,1759250228152338.0,2023-03-05,835,50.0,0.06,20.62,24.84,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33
bytedanceglobal_int,Messcleaner_BR_AAA_Install_20230302,1759250228152338.0,2023-03-06,657,39.78,0.06,18.62,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57,22.57
bytedanceglobal_int,Messcleaner_BR_AAA_Install_20230302,1759250228152338.0,2023-03-07,864,50.0,0.06,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08
bytedanceglobal_int,Messcleaner_BR_AAA_Install_20230302,1759250228152338.0,2023-03-08,879,50.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_BR_AAA_Install_20230302,1759250228152338.0,2023-03-09,587,11.77,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_MX_AAA_Install_20230302,1759250702350385.0,2023-03-02,41,3.94,0.1,57.49,100.51,123.75,136.16,150.92,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61,157.61
bytedanceglobal_int,Messcleaner_MX_AAA_Install_20230302,1759250702350385.0,2023-03-03,957,49.98,0.05,53.88,67.13,74.96,80.3,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5
bytedanceglobal_int,Messcleaner_MX_AAA_Install_20230302,1759250702350385.0,2023-03-04,1031,49.89,0.05,45.36,60.78,71.39,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21,78.21
bytedanceglobal_int,Messcleaner_MX_AAA_Install_20230302,1759250702350385.0,2023-03-05,1092,49.71,0.05,38.06,49.81,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
bytedanceglobal_int,Messcleaner_MX_AAA_Install_20230302,1759250702350385.0,2023-03-06,1131,50.0,0.04,39.78,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25
bytedanceglobal_int,Messcleaner_MX_AAA_Install_20230302,1759250702350385.0,2023-03-07,1143,50.0,0.04,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28
bytedanceglobal_int,Messcleaner_MX_AAA_Install_20230302,1759250702350385.0,2023-03-08,942,50.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_MX_AAA_Install_20230302,1759250702350385.0,2023-03-09,691,10.88,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_MX_AAA_RO_20230306图片,1759605251406898.0,2023-03-06,148,8.69,0.06,43.39,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16,56.16
bytedanceglobal_int,Messcleaner_MX_AAA_RO_20230306图片,1759605251406898.0,2023-03-07,213,10.74,0.05,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42
bytedanceglobal_int,Messcleaner_MX_AAA_RO_20230306图片,1759605251406898.0,2023-03-08,169,8.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_MX_AAA_RO_20230306图片,1759605251406898.0,2023-03-09,211,6.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_MX_AAA_RO_20230306视频,1759605032579074.0,2023-03-06,31,2.18,0.07,30.11,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16
bytedanceglobal_int,Messcleaner_MX_AAA_RO_20230306视频,1759605032579074.0,2023-03-07,165,8.58,0.05,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62
bytedanceglobal_int,Messcleaner_MX_AAA_RO_20230306视频,1759605032579074.0,2023-03-08,94,5.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_MX_AAA_RO_20230306视频,1759605032579074.0,2023-03-09,160,2.36,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_US_CBO_Install_20230307,1759606036378641.0,2023-03-07,104,99.13,0.95,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79
bytedanceglobal_int,Messcleaner_US_CBO_Install_20230307,1759606036378641.0,2023-03-08,106,99.19,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_US_CBO_Install_20230307,1759606036378641.0,2023-03-09,84,26.16,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230210,1757435127985202.0,2023-02-10,3,12.54,4.18,14.47,19.44,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230210,1757435127985202.0,2023-02-11,28,99.62,3.56,4.15,4.64,6.73,9.37,10.45,11.65,12.87,13.74,14.09,15.61,16.79,18.26,19.25,19.74,20.01,20.15,20.54,20.76,20.91,21.06,21.22,21.41,21.87,22.36,22.81,22.81,22.81,22.81,22.81
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230210,1757435127985202.0,2023-02-12,35,99.31,2.84,10.68,12.93,13.73,13.86,14.0,14.05,14.58,14.61,14.64,14.64,14.74,14.82,14.87,14.91,14.95,14.97,15.01,15.03,15.3,15.45,15.46,15.51,15.6,15.67,15.67,15.67,15.67,15.67,15.67
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230210,1757435127985202.0,2023-02-13,15,65.8,4.39,2.2,2.67,3.64,4.33,5.04,5.17,5.62,5.62,5.62,5.83,6.28,6.31,6.32,6.33,6.35,6.41,6.45,6.78,6.96,7.0,7.0,8.2,8.37,8.37,8.37,8.37,8.37,8.37,8.37
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230210代,1757433215363121.0,2023-02-10,2,16.68,8.34,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230210代,1757433215363121.0,2023-02-11,53,99.09,1.87,17.56,20.83,21.89,24.38,25.7,27.27,27.45,27.6,27.76,27.91,27.97,28.24,28.26,28.5,28.51,28.52,28.62,28.63,28.71,28.8,28.83,28.89,28.95,29.19,29.31,29.31,29.31,29.31,29.31
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230210代,1757433215363121.0,2023-02-12,65,98.98,1.52,14.45,20.72,23.23,24.51,25.17,25.41,25.42,25.44,25.44,25.44,25.47,25.54,25.61,25.73,25.8,26.05,26.1,26.18,26.24,26.3,26.37,26.56,26.77,26.93,26.93,26.93,26.93,26.93,26.93
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230210代,1757433215363121.0,2023-02-13,35,65.01,1.86,12.49,13.81,15.46,17.08,18.75,19.76,21.77,22.54,23.91,24.87,25.94,26.33,26.35,26.38,26.39,26.41,26.43,26.44,26.46,26.5,26.59,26.84,26.88,26.88,26.88,26.88,26.88,26.88,26.88
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230228,1759072504795154.0,2023-03-01,75,100.0,1.33,24.24,29.47,31.96,34.92,37.12,38.33,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230228,1759072504795154.0,2023-03-02,107,99.29,0.93,21.62,31.08,36.14,40.24,42.41,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230228,1759072504795154.0,2023-03-03,104,99.39,0.96,20.21,26.68,32.52,37.69,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18,40.18
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230228,1759072504795154.0,2023-03-04,85,99.77,1.17,12.96,15.14,17.58,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230228,1759072504795154.0,2023-03-05,80,99.46,1.24,11.56,14.15,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230228,1759072504795154.0,2023-03-06,67,99.95,1.49,6.04,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230228,1759072504795154.0,2023-03-07,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bytedanceglobal_int,Messcleaner_US_SPC_Install_20230228,1759072504795154.0,2023-03-08,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
googleadwords_int,MessCleaner_AND_US_UAC1.0_Bid0.50_Xueqing_20221209,19193821324.0,2023-02-09,203,87.01,0.43,23.5,34.26,40.51,43.87,46.13,48.27,49.82,52.39,57.35,59.59,61.03,63.75,66.89,68.29,71.04,74.62,76.95,77.69,79.13,80.13,81.84,83.22,85.73,88.59,91.42,94.34,98.96,98.96,98.96
googleadwords_int,MessCleaner_AND_US_UAC1.0_Bid0.50_Xueqing_20221209,19193821324.0,2023-02-10,120,50.87,0.42,29.67,44.23,53.27,57.72,62.97,65.2,66.73,68.55,69.0,69.25,70.65,72.04,72.99,74.58,76.26,78.34,79.16,80.17,82.99,85.01,86.3,87.12,87.96,89.56,91.1,93.18,93.18,93.18,93.18
