Media Source,Campaign,Campaign Id,Cohort Day,Users,Cost,Average eCPI,retention day1 ,retention day1 percent,roas - Rate - day 0 - partial,roas - Rate - day 1 - partial,roas - Rate - day 2 - partial,roas - Rate - day 3 - partial,roas - Rate - day 4 - partial,roas - Rate - day 5 - partial,roas - Rate - day 6 - partial,roas - Rate - day 7 - partial,roas - Rate - day 8 - partial,roas - Rate - day 9 - partial,roas - Rate - day 10 - partial,roas - Rate - day 11 - partial,roas - Rate - day 12 - partial,roas - Rate - day 13 - partial,roas - Rate - day 14 - partial,roas - Rate - day 15 - partial,roas - Rate - day 16 - partial,roas - Rate - day 17 - partial,roas - Rate - day 18 - partial,roas - Rate - day 19 - partial,roas - Rate - day 20 - partial,roas - Rate - day 21 - partial,roas - Rate - day 22 - partial,roas - Rate - day 23 - partial,roas - Rate - day 24 - partial,roas - Rate - day 25 - partial,roas - Rate - day 26 - partial,roas - Rate - day 27 - partial,roas - Rate - day 28 - partial,revenue - sum - day 0 - partial,revenue - sum - day 1 - partial,revenue - sum - day 2 - partial,revenue - sum - day 3 - partial,revenue - sum - day 4 - partial,revenue - sum - day 5 - partial,revenue - sum - day 6 - partial,revenue - sum - day 7 - partial,revenue - sum - day 8 - partial,revenue - sum - day 9 - partial,revenue - sum - day 10 - partial,revenue - sum - day 11 - partial,revenue - sum - day 12 - partial,revenue - sum - day 13 - partial,revenue - sum - day 14 - partial,revenue - sum - day 15 - partial,revenue - sum - day 16 - partial,revenue - sum - day 17 - partial,revenue - sum - day 18 - partial,revenue - sum - day 19 - partial,revenue - sum - day 20 - partial,revenue - sum - day 21 - partial,revenue - sum - day 22 - partial,revenue - sum - day 23 - partial,revenue - sum - day 24 - partial,revenue - sum - day 25 - partial,revenue - sum - day 26 - partial,revenue - sum - day 27 - partial,revenue - sum - day 28 - partial
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-14,495,40.74,0.08,146,29.49%,52.39,62.57,66.97,69.89,71.66,72.91,74.61,75.49,75.84,76.49,77.11,77.65,77.97,78.52,78.91,79.32,79.77,80.07,80.5,81.48,82.26,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,21.34,25.49,27.28,28.47,29.2,29.7,30.4,30.75,30.9,31.16,31.41,31.64,31.77,31.99,32.15,32.32,32.5,32.62,32.8,33.2,33.51,34.01,34.01,34.01,34.01,34.01,34.01,34.01,34.01
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-15,509,45.19,0.09,160,31.43%,44.12,52.86,58.21,61.0,62.86,64.97,67.08,69.02,70.14,71.09,71.75,72.59,73.59,74.2,75.06,75.95,76.41,77.2,77.8,79.79,81.62,81.62,81.62,81.62,81.62,81.62,81.62,81.62,81.62,19.94,23.89,26.3,27.57,28.4,29.36,30.31,31.19,31.7,32.13,32.42,32.8,33.25,33.53,33.92,34.32,34.53,34.89,35.16,36.06,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88,36.88
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-16,580,42.56,0.07,200,34.48%,46.31,57.36,65.39,69.89,72.14,74.97,77.21,79.32,80.55,81.68,83.11,84.47,85.84,87.27,88.1,89.09,89.96,90.99,92.01,93.22,93.22,93.22,93.22,93.22,93.22,93.22,93.22,93.22,93.22,19.71,24.41,27.83,29.74,30.7,31.91,32.86,33.76,34.28,34.76,35.37,35.95,36.53,37.14,37.49,37.92,38.29,38.72,39.16,39.67,39.67,39.67,39.67,39.67,39.67,39.67,39.67,39.67,39.67
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-17,686,57.6,0.08,229,33.38%,47.04,54.7,58.91,62.19,64.58,66.26,68.0,69.12,70.45,71.19,71.99,73.03,73.59,74.11,74.52,74.84,75.37,75.97,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73,27.09,31.51,33.93,35.82,37.2,38.16,39.17,39.81,40.58,41.0,41.47,42.06,42.39,42.69,42.92,43.11,43.41,43.76,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-18,718,57.07,0.08,221,30.78%,45.21,52.02,55.78,57.77,59.74,62.94,65.31,66.52,67.76,69.03,70.25,71.09,72.09,72.98,73.94,75.51,76.6,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01,78.01,25.8,29.69,31.83,32.97,34.1,35.92,37.27,37.97,38.67,39.39,40.09,40.57,41.14,41.65,42.2,43.09,43.72,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-19,650,52.02,0.08,243,37.38%,39.57,49.72,54.8,59.31,64.66,67.6,69.69,71.54,73.62,75.17,76.92,78.44,79.52,80.65,82.04,83.31,85.45,85.45,85.45,85.45,85.45,85.45,85.45,85.45,85.45,85.45,85.45,85.45,85.45,20.58,25.86,28.5,30.85,33.64,35.17,36.25,37.22,38.3,39.11,40.01,40.8,41.37,41.95,42.68,43.34,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-20,661,53.39,0.08,253,38.28%,39.25,46.96,51.59,56.14,58.59,60.07,61.67,62.97,64.16,64.98,66.15,66.75,67.65,69.16,70.58,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,20.96,25.07,27.54,29.98,31.28,32.07,32.93,33.62,34.25,34.69,35.32,35.64,36.12,36.92,37.68,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-21,742,50.97,0.07,278,37.47%,46.95,57.0,64.05,67.9,70.34,72.89,75.02,78.03,79.53,80.65,81.87,82.82,84.37,85.71,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,23.93,29.05,32.65,34.61,35.85,37.15,38.24,39.77,40.54,41.1,41.73,42.21,43.0,43.69,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28,44.28
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-22,654,49.18,0.08,253,38.69%,42.97,54.15,60.17,64.52,68.21,72.09,76.06,77.76,79.04,81.1,82.31,84.12,85.89,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,21.13,26.63,29.59,31.73,33.55,35.45,37.41,38.24,38.87,39.89,40.48,41.37,42.24,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03,43.03
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-23,667,44.66,0.07,235,35.23%,51.52,61.0,66.15,69.23,72.49,74.78,76.54,78.06,80.27,82.72,85.25,87.48,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,23.01,27.24,29.54,30.92,32.38,33.4,34.18,34.86,35.85,36.94,38.07,39.07,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11,40.11
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-24,719,48.35,0.07,298,41.45%,59.63,74.69,82.54,87.84,91.07,93.22,95.67,98.46,101.11,104.06,107.29,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,28.83,36.11,39.91,42.47,44.03,45.07,46.25,47.61,48.89,50.31,51.87,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05,53.05
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-25,720,51.43,0.07,273,37.92%,53.64,64.78,73.77,78.34,80.19,81.9,83.75,85.76,88.47,91.29,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.35,27.58,33.32,37.94,40.29,41.24,42.12,43.07,44.11,45.5,46.95,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01,48.01
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-26,741,52.08,0.07,305,41.16%,53.24,68.98,75.1,79.64,84.35,87.14,89.87,94.8,97.85,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,27.73,35.92,39.11,41.48,43.93,45.38,46.8,49.37,50.96,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52,52.52
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-27,756,52.6,0.07,319,42.2%,50.47,61.86,67.19,72.68,76.53,80.19,85.61,89.75,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,26.55,32.54,35.34,38.23,40.25,42.18,45.03,47.21,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-02-28,755,50.55,0.07,315,41.72%,56.26,69.18,76.42,84.1,89.69,94.85,99.25,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,28.44,34.97,38.63,42.51,45.34,47.95,50.17,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-01,755,49.65,0.07,268,35.5%,46.75,59.72,68.91,75.41,80.41,85.06,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,23.21,29.65,34.21,37.44,39.92,42.23,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-02,789,48.24,0.06,343,43.47%,52.57,65.55,74.77,81.77,87.29,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,92.39,25.36,31.62,36.07,39.45,42.11,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57,44.57
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-03,713,47.22,0.07,312,43.76%,59.46,77.84,91.7,102.21,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,28.08,36.76,43.3,48.27,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-04,733,49.65,0.07,321,43.79%,43.83,61.96,73.12,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,81.36,21.76,30.76,36.3,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-05,801,51.93,0.06,337,42.07%,41.85,54.08,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,62.49,21.73,28.08,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-06,745,52.7,0.07,332,44.56%,40.21,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,51.88,21.19,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34,27.34
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-07,717,46.01,0.06,319,44.49%,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23,19.23
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-08,594,42.95,0.07,273,45.96%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,$facebook_int$AND$BR$MAItangjie0131 – Copy2,2.3853718851330404e+16,2023-03-09,529,32.19,0.06,0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-09,749,81.62,0.11,332,44.33%,39.7,53.91,64.08,69.26,72.07,75.36,77.95,79.93,82.89,85.11,86.35,87.51,88.46,89.07,90.22,91.3,92.1,93.26,93.99,94.49,94.94,95.23,95.76,96.27,96.85,97.86,99.12,99.12,99.12,32.41,44.0,52.31,56.53,58.82,61.51,63.62,65.24,67.65,69.46,70.47,71.43,72.2,72.7,73.64,74.52,75.17,76.12,76.71,77.12,77.49,77.72,78.16,78.58,79.05,79.88,80.9,80.9,80.9
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-10,1199,106.58,0.09,435,36.28%,45.68,54.02,58.38,61.65,64.83,68.08,69.78,71.01,72.29,72.96,73.65,74.27,74.72,75.32,76.09,77.29,78.01,78.52,79.08,79.78,80.39,80.9,81.84,82.57,83.31,84.32,84.32,84.32,84.32,48.68,57.57,62.23,65.71,69.09,72.56,74.37,75.68,77.04,77.76,78.5,79.15,79.64,80.27,81.09,82.37,83.14,83.68,84.29,85.03,85.68,86.23,87.22,88.0,88.79,89.87,89.87,89.87,89.87
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-11,1234,106.17,0.09,412,33.39%,38.46,45.7,50.13,53.47,55.81,57.05,58.1,58.82,59.34,59.81,60.25,60.58,61.19,61.89,62.38,62.88,63.4,63.91,64.43,64.87,65.21,65.62,66.27,66.91,67.57,67.57,67.57,67.57,67.57,40.83,48.52,53.22,56.77,59.25,60.57,61.69,62.45,63.0,63.5,63.97,64.32,64.96,65.71,66.23,66.76,67.31,67.85,68.4,68.88,69.23,69.67,70.35,71.04,71.74,71.74,71.74,71.74,71.74
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-12,1108,101.49,0.09,393,35.47%,37.13,45.64,50.47,53.11,55.7,57.8,59.86,60.49,61.24,61.96,62.64,63.48,64.35,65.14,65.79,66.33,66.9,67.43,67.86,68.43,68.75,69.65,70.3,71.27,71.27,71.27,71.27,71.27,71.27,37.68,46.32,51.22,53.9,56.53,58.66,60.75,61.39,62.15,62.88,63.58,64.42,65.31,66.11,66.77,67.32,67.9,68.44,68.87,69.45,69.78,70.69,71.35,72.33,72.33,72.33,72.33,72.33,72.33
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-13,1268,101.47,0.08,426,33.6%,37.81,46.66,50.29,53.07,55.51,58.34,59.3,59.96,60.59,61.22,61.98,62.85,63.47,64.19,64.9,65.34,65.93,66.44,66.79,67.22,68.16,69.07,70.22,70.22,70.22,70.22,70.22,70.22,70.22,38.37,47.34,51.02,53.85,56.32,59.2,60.17,60.85,61.48,62.12,62.89,63.78,64.41,65.14,65.86,66.31,66.9,67.41,67.77,68.2,69.16,70.09,71.25,71.25,71.25,71.25,71.25,71.25,71.25
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-14,1090,101.66,0.09,441,40.46%,41.9,50.01,53.98,56.66,59.6,61.14,62.44,63.39,63.95,64.89,65.75,66.61,67.86,68.55,69.32,70.08,70.7,71.37,72.3,73.17,73.88,74.83,74.83,74.83,74.83,74.83,74.83,74.83,74.83,42.59,50.84,54.88,57.6,60.59,62.15,63.47,64.44,65.01,65.97,66.84,67.72,68.99,69.69,70.47,71.25,71.88,72.55,73.5,74.38,75.11,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-15,1182,97.94,0.08,499,42.22%,46.09,55.92,62.15,66.28,69.56,71.92,74.27,76.38,77.89,79.88,82.47,84.03,85.57,87.02,88.14,88.84,89.84,90.95,92.27,93.57,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,95.04,45.14,54.77,60.87,64.91,68.12,70.44,72.74,74.8,76.29,78.23,80.77,82.3,83.81,85.23,86.32,87.01,87.99,89.08,90.37,91.64,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-16,1047,87.67,0.08,435,41.55%,44.92,60.69,68.51,71.72,74.05,76.24,78.26,79.72,80.91,82.01,83.15,84.22,85.24,86.09,86.82,87.44,88.52,89.65,90.89,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,39.38,53.21,60.06,62.88,64.92,66.84,68.61,69.89,70.93,71.9,72.9,73.84,74.73,75.48,76.12,76.66,77.61,78.6,79.69,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-17,1411,102.87,0.07,591,41.89%,57.52,70.35,75.78,79.22,81.75,83.53,85.26,87.22,88.77,90.03,91.18,92.31,93.41,94.25,95.13,95.89,97.39,99.27,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,59.17,72.37,77.95,81.5,84.1,85.93,87.71,89.72,91.31,92.61,93.8,94.96,96.09,96.95,97.86,98.64,100.19,102.12,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-18,1493,106.9,0.07,603,40.39%,53.11,61.86,67.92,72.88,76.64,80.08,82.65,84.72,86.12,87.81,88.96,89.95,91.03,92.0,92.83,94.4,95.62,96.91,96.91,96.91,96.91,96.91,96.91,96.91,96.91,96.91,96.91,96.91,96.91,56.78,66.13,72.61,77.91,81.93,85.6,88.35,90.57,92.06,93.87,95.09,96.16,97.31,98.35,99.24,100.91,102.21,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-19,1489,102.47,0.07,635,42.65%,45.35,55.6,60.69,64.61,69.47,74.12,77.29,79.33,81.39,83.28,85.55,86.73,87.88,88.94,90.77,92.83,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,46.47,56.97,62.19,66.21,71.19,75.95,79.2,81.29,83.4,85.34,87.66,88.88,90.05,91.14,93.01,95.12,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-20,1467,103.49,0.07,617,42.06%,45.16,58.46,64.63,70.74,75.57,79.8,82.67,84.86,86.85,88.97,90.49,92.02,93.62,95.35,97.08,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,46.74,60.5,66.89,73.21,78.21,82.59,85.55,87.82,89.88,92.07,93.65,95.23,96.88,98.68,100.47,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-21,1356,98.97,0.07,620,45.72%,47.24,58.2,64.45,69.81,73.47,75.99,78.31,80.37,81.83,83.58,84.88,85.97,88.36,90.34,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,92.59,46.76,57.6,63.79,69.09,72.71,75.21,77.5,79.54,80.99,82.72,84.0,85.08,87.45,89.41,91.63,91.63,91.63,91.63,91.63,91.63,91.63,91.63,91.63,91.63,91.63,91.63,91.63,91.63,91.63
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-22,1595,102.27,0.06,699,43.82%,55.01,70.05,80.9,87.82,93.92,98.89,102.87,106.3,108.59,110.74,112.6,115.73,119.7,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,123.43,56.26,71.64,82.74,89.82,96.05,101.14,105.21,108.71,111.06,113.25,115.16,118.35,122.42,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23,126.23
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-23,1507,94.37,0.06,643,42.67%,55.89,72.07,81.92,88.57,93.25,96.19,98.69,100.61,102.7,104.82,108.03,110.68,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,114.18,52.74,68.01,77.3,83.58,88.0,90.77,93.13,94.94,96.91,98.92,101.95,104.45,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-24,1457,98.79,0.07,692,47.49%,68.1,85.21,94.6,101.65,106.35,110.11,112.58,115.16,117.41,121.27,124.31,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,127.96,67.27,84.18,93.45,100.42,105.07,108.78,111.22,113.77,115.99,119.8,122.81,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41,126.41
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-25,1375,99.64,0.07,632,45.96%,56.06,68.47,76.12,81.12,85.27,88.07,91.38,94.24,97.59,101.16,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,55.86,68.22,75.85,80.83,84.96,87.76,91.05,93.9,97.24,100.8,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-26,1356,101.84,0.08,683,50.37%,56.24,71.86,80.57,85.17,88.71,91.3,94.3,98.46,102.25,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29,57.27,73.18,82.05,86.74,90.34,92.98,96.04,100.27,104.14,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22
Facebook Ads,$facebook_int$AND$MX$MAItangjie0131,2.3853623620360404e+16,2023-02-27,1310,103.22,0.08,588,44.89%,44.24,56.86,62.87,66.64,69.63,72.38,76.28,80.05,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,84.02,45.66,58.69,64.89,68.78,71.87,74.71,78.74,82.63,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73
